noe_barkhord_id,noe_barkhord,naqayes_moaser_rah_id,vaze_roshanaei_id,vaze_roshanaei,sharayet_sathe_rah_id,sharayet_sathe_rah,noe_shane_id,noe_shane,mavane_did_id,vaze_hava_id,vaze_hava,khatkeshi_id,khatkeshi,noe_tasadof_id,noe_tasadof
5,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,4,2,روز,2,مرطوب و خیس ,,شانه ندارد ,4,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,1,ابری,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه - خروج از جاده ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
3,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه با شیء ثابت,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,موتورسیکلت با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
1,وسیله نقلیه با عابر,9,3,_,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه - سایر ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,4,2,بارانی,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,1,خسارتی 
3,موتورسیکلت - واژگونی,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,4,1,ابری,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با شیء ثابت,4,2,روز,2,مرطوب و خیس ,,شانه ندارد ,4,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه - خروج از جاده ,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,2,جرحی
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,موتورسیکلت با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
4,وسیله نقلیه با چند وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,منقطع,2,جرحی
2,وسیله نقلیه با دوچرخه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - پرتاب سرنشین ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با شیء ثابت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با شیء ثابت,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه - واژگونی,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه - خروج از جاده ,7,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با شیء ثابت,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,2,درج نشده,,منقطع,1,خسارتی 
4,وسیله نقلیه با چند وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
4,وسیله نقلیه با چند وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,1,ابری,,منقطع,1,خسارتی 
4,وسیله نقلیه با چند وسیله نقلیه,12,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
4,وسیله نقلیه با چند وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
1,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,2,جرحی
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,ندارد,2,جرحی
3,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - خروج از جاده ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
4,وسیله نقلیه با چند وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - خروج از جاده ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,3,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
